playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,Debut_Year,Final_Year,retroID,bbrefID
garlalo01,1905,7,16,USA,MO,Archie,1990,8,30,USA,ID,Idaho Falls,Lou,Garland,Louis Lyman,200,74,R,R,1931,1931,garll101,garlalo01
stantbu01,1906,6,19,USA,NC,Stantonsburg,1992,1,1,USA,TX,San Antonio,Buck,Stanton,George Washington,150,70,L,L,1931,1931,stanb101,stantbu01
kreevmi01,1908,6,10,USA,IL,Mount Olive,1994,4,25,USA,IL,Pana,Mike,Kreevich,Michael Andreas,168,67,R,R,1931,1945,kreem101,kreevmi01
olsonma01,1907,5,28,USA,SD,Gayville,1998,2,5,USA,SD,Tyndall,Marv,Olson,Marvin Clement,160,67,R,R,1931,1933,olsom101,olsonma01
cunnira01,1905,1,17,USA,TX,Mesquite,2005,7,30,USA,TX,Pearland,Ray,Cunningham,Raymond Lee,150,67,R,R,1931,1932,cunnr101,cunnira01
phelpba01,1908,4,16,USA,MD,Odenton,1992,12,10,USA,MD,Odenton,Babe,Phelps,Ernest Gordon,225,74,L,R,1931,1942,phelb101,phelpba01
waltebu01,1909,4,19,USA,PA,Philadelphia,1991,4,20,USA,PA,Abington,Bucky,Walters,William Henry,180,73,R,R,1931,1950,waltb102,waltebu01
stumpge01,1910,12,15,USA,LA,New Orleans,1993,3,6,USA,LA,Metairie,George,Stumpf,George Frederick,155,68,L,L,1931,1936,stumg101,stumpge01
engligi01,1909,7,2,USA,NC,Glenola,1996,8,31,USA,NC,Trinity,Gil,English,Gilbert Raymond,180,71,R,R,1931,1944,englg101,engligi01
weavemo01,1906,6,15,USA,NC,Helton,1994,6,14,USA,FL,Orlando,Monte,Weaver,Montie Morton,170,72,L,R,1931,1939,weavm101,weavemo01
crosefr01,1910,10,4,USA,CA,San Francisco,2002,2,11,USA,CA,Stockton,Frankie,Crosetti,Frank Peter Joseph,165,70,R,R,1932,1948,crosf103,crosefr01
deshoji01,1909,11,30,USA,PA,Harrisburg,1993,10,16,USA,PA,Lower Paxton Township,Jimmie,DeShong,James Brooklyn,165,71,R,R,1932,1939,deshj101,deshoji01
davisha02,1908,3,7,USA,LA,Shreveport,1997,3,3,USA,LA,Shreveport,Harry,Davis,Harry Albert,160,70,L,L,1932,1937,davih103,davisha02
lawrebi01,1906,3,11,USA,CA,San Mateo,1997,6,15,USA,CA,Redwood City,Bill,Lawrence,William Henry,194,76,R,R,1932,1932,lawrb101,lawrebi01
peppera01,1905,8,5,USA,AL,Decatur,1996,3,24,USA,AL,Belle Mina,Ray,Pepper,Raymond Watson,195,74,R,R,1932,1936,peppr101,peppera01
michajo02,1907,7,10,USA,CT,Bridgeport,1996,11,18,USA,FL,Sebring,John,Michaels,John Joseph,154,70,L,L,1932,1932,michj102,michajo02
rederjo01,1909,9,24,Poland,,Lublin,1990,4,12,USA,MA,Fall River,Johnny,Reder,John Anthony,184,72,R,R,1932,1932,redej101,rederjo01
poserbo01,1910,3,16,USA,WI,Columbus,2002,5,21,USA,WI,Columbus,Bob,Poser,John Falk,173,72,L,R,1932,1935,poseb101,poserbo01
bowmajo01,1910,6,17,USA,KS,Kansas City,1990,11,22,USA,MO,Kansas City,Joe,Bowman,Joseph Emil,190,74,L,R,1932,1945,bowmj101,bowmajo01
pollilo01,1901,7,9,Italy,,Baveno,2000,12,19,USA,VT,Berlin,Lou,Polli,Louis Americo,165,70,R,R,1932,1944,polll101,pollilo01
gregopa01,1908,6,9,USA,MS,Tomnolen,1999,9,16,USA,MS,Southaven,Paul,Gregory,Paul Edwin,180,74,R,R,1932,1933,gregp101,gregopa01
goldsiz01,1908,6,6,Russia,,Odessa,1993,9,24,USA,FL,Delray Beach,Izzy,Goldstein,Isidore,160,72,B,R,1932,1932,goldi101,goldsiz01
madjeed01,1908,7,20,USA,NY,Far Rockaway,1994,11,11,USA,OH,Montgomery,Ed,Madjeski,Edward William,178,71,R,R,1932,1937,madje101,madjeed01
friedbo01,1906,8,30,USA,OH,Cincinnati,1997,4,15,USA,IN,Jasper,Bob,Friedrichs,Robert George,165,71,R,R,1932,1932,frieb104,friedbo01
freitto01,1908,5,5,USA,CA,Mill Valley,1994,3,14,USA,CA,Orangevale,Tony,Freitas,Antonio,161,68,R,L,1932,1936,freit101,freitto01
smithar01,1906,6,21,USA,MA,Boston,1995,11,22,USA,CT,Norwalk,Art,Smith,Arthur Laird,175,72,R,R,1932,1932,smita101,smithar01
englich01,1910,4,8,USA,SC,Darlington,1999,6,25,USA,CA,Pasadena,Charlie,English,Charles Dewie,160,69,R,R,1932,1937,englc101,englich01
chambbi02,1909,4,21,USA,MA,Stoughton,1994,2,6,USA,MA,Brockton,Bill,Chamberlain,William Vincent,173,70,R,L,1932,1932,chamb103,chambbi02
bergebo01,1910,5,13,USA,MD,Baltimore,1992,11,3,USA,MD,Bethesda,Boze,Berger,Louis William,180,74,R,R,1932,1939,bergb101,bergebo01
spognan01,1908,10,18,USA,MA,Boston,2000,1,1,USA,MA,Dedham,Andy,Spognardi,Andrea Ettore,160,69,R,R,1932,1932,spoga101,spognan01
thomabu01,1910,9,9,USA,VA,Faber,2001,5,20,USA,VA,North Garden,Bud,Thomas,Luther Baxter,180,72,R,R,1932,1941,thomb102,thomabu01
smithha07,1902,6,30,USA,IA,Creston,1992,9,27,USA,FL,Fort Lauderdale,Hal,Smith,Harold Laverne,195,75,R,R,1932,1935,smith109,smithha07
schalro01,1908,11,9,USA,IL,Chicago,1990,3,11,USA,TX,Gainesville,Roy,Schalk,LeRoy John,168,70,R,R,1932,1945,schar102,schalro01
musseda01,1905,9,5,USA,PA,Zion,2000,3,2,USA,OH,Upper Sandusky,Danny,Musser,William Daniel,160,69,L,R,1932,1932,mussd101,musseda01
devench01,1910,1,1,USA,MA,Milton,2003,8,13,USA,ME,Scarborough,Charlie,Devens,Charles,180,73,R,R,1932,1934,devec101,devench01
reibefr01,1909,9,19,USA,WV,Huntington,2002,12,26,USA,FL,Bradenton,Frank,Reiber,Frank Bernard,169,68,R,R,1933,1936,reibf101,reibefr01
henshro01,1911,7,29,USA,IL,Chicago,1993,6,8,USA,IL,La Grange,Roy,Henshaw,Roy Kniklebine,155,68,R,L,1933,1944,hensr101,henshro01
leibeha01,1911,1,17,USA,AZ,Phoenix,1993,11,8,USA,AZ,Tucson,Hank,Leiber,Henry Edward,205,73,R,R,1933,1942,leibh101,leibeha01
gyseldi01,1908,4,6,USA,CA,San Francisco,1990,9,20,USA,WA,Snohomish,Dick,Gyselman,Richard Renald,170,74,R,R,1933,1934,gysed101,gyseldi01
wrighal01,1912,11,11,USA,CA,San Francisco,1998,11,13,USA,CA,Oakland,Al,Wright,Albert Edgar,170,73,R,R,1933,1933,wriga102,wrighal01
whitebu01,1910,6,29,USA,NC,Tarboro,1993,11,25,USA,NC,Windsor,Burgess,Whitehead,Burgess Urquhart,160,70,R,R,1933,1946,whitb101,whitebu01
mowryjo01,1908,4,6,USA,MO,St. Louis,1994,2,9,USA,MO,St. Louis,Joe,Mowry,Joseph Aloysius,198,72,B,R,1933,1935,mowrj101,mowryjo01
travice01,1913,8,8,USA,GA,Riverdale,2006,12,16,USA,GA,Riverdale,Cecil,Travis,Cecil Howell,185,73,L,R,1933,1947,travc101,travice01
coombbo01,1908,2,2,USA,ME,Goodwins Mills,1991,10,21,USA,ME,Ogunquit,Bobby,Coombs,Raymond Franklin,160,69,R,R,1933,1943,coomb101,coombbo01
hutchjo01,1905,2,5,USA,TX,Springtown,1993,2,23,USA,TX,Tyler,Joe,Hutcheson,Joseph Johnson,200,74,L,R,1933,1933,hutcj102,hutchjo01
campbjo01,1907,9,13,USA,DC,Washington,1995,4,24,USA,FL,Daytona Beach,John,Campbell,John Millard,184,73,R,R,1933,1933,campj102,campbjo01
danniha01,1911,9,6,USA,CA,Los Angeles,2004,11,29,USA,IN,Valparaiso,Harry,Danning,Harry,190,73,R,R,1933,1942,dannh101,danniha01
chapmed01,1905,11,28,USA,MS,Courtland,2000,5,3,USA,MS,Clarksdale,Ed,Chapman,Edwin Volney,185,73,B,R,1933,1933,chape101,chapmed01
aukerel01,1910,9,21,USA,KS,Norcatur,2006,8,4,USA,FL,Vero Beach,Elden,Auker,Elden LeRoy,194,74,R,R,1933,1942,aukee101,aukerel01
robelto01,1913,2,9,USA,HI,Pahala,1994,12,25,USA,TX,Fort Worth,Tony,Robello,Thomas Vardasco,175,70,R,R,1933,1934,robet101,robelto01
mccolal01,1894,3,29,USA,OH,Eagleville,1991,2,6,USA,OH,Kingsville,Alex,McColl,Alexander Boyd,178,73,B,R,1933,1934,mccoa103,mccolal01
freylo01,1910,8,23,USA,MO,St. Louis,2009,9,13,USA,ID,Coeur d'Alene,Lonny,Frey,Linus Reinhard,160,70,L,R,1933,1948,freyl101,freylo01
bocekmi01,1912,7,16,USA,IL,Chicago,2007,4,29,USA,IL,Brookfield,Milt,Bocek,Milton Francis,185,73,R,R,1933,1934,bocem101,bocekmi01
lovetme01,1912,6,15,USA,IL,Chicago,1995,9,19,USA,IL,Downers Grove,Mem,Lovett,Merritt Marwood,165,69,R,R,1933,1933,lovem101,lovetme01
nonnere01,1911,7,7,USA,MO,St. Louis,2000,12,3,USA,AR,Little Rock,Red,Nonnenkamp,Leo William,165,71,L,L,1933,1940,nonnr101,nonnere01
haslimi01,1909,10,25,USA,PA,Wilkes-Barre,2002,3,7,USA,PA,Wilkes-Barre,Mickey,Haslin,Michael Joseph,165,68,R,R,1933,1938,haslm101,haslimi01
camildo01,1907,4,23,USA,CA,San Francisco,1997,10,21,USA,CA,San Mateo,Dolph,Camilli,Adolph Louis,185,70,L,L,1933,1945,camid102,camildo01
stonejo02,1908,11,8,USA,IL,Wood River,2004,1,1,USA,OK,Owasso,John,Stoneham,John Andrew,168,69,L,R,1933,1933,stonj101,stonejo02
tietjle01,1910,9,11,USA,IA,Sumner,1996,10,2,USA,MN,Rochester,Les,Tietje,Leslie William,178,72,R,R,1933,1938,tietl101,tietjle01
leeth01,1906,9,13,USA,CA,Sonoma,1997,6,9,USA,AZ,Tucson,Thornton,Lee,Thornton Starr,205,75,L,L,1933,1948,lee-t101,leeth01
primra01,1906,12,30,USA,AL,Salitpa,1995,4,29,USA,CA,Monte Rio,Ray,Prim,Raymond Lee,178,72,R,L,1933,1946,primr101,primra01
zapusjo01,1907,7,25,Latvia,Liepaja,Liepaja,2001,1,14,USA,MA,Brockton,Joe,Zapustas,Joseph John,185,73,R,R,1933,1933,zapuj101,zapusjo01
royem01,1907,5,26,USA,MA,Brighton,1997,1,5,USA,FL,Crystal River,Emil,Roy,Emil Arthur,180,71,R,R,1933,1933,roy-e101,royem01
bordafr01,1910,1,3,USA,CA,Coalinga,2000,4,13,USA,CA,Ventura,Frenchy,Bordagaray,Stanley George,175,67,R,R,1934,1945,bordf101,bordafr01
cascajo01,1907,6,28,USA,PA,Philadelphia,2002,5,22,USA,MD,Baltimore,Joe,Cascarella,Joseph Thomas,175,70,R,R,1934,1938,cascj101,cascajo01
cliftha01,1912,8,12,USA,OK,El Reno,1992,4,27,USA,WA,Yakima,Harlond,Clift,Harlond Benton,180,71,R,R,1934,1945,clifh101,cliftha01
klumpel01,1906,8,26,USA,MO,St. Louis,1996,10,18,USA,WI,Menomonee Falls,Elmer,Klumpp,Elmer Edward,184,72,R,R,1934,1937,klume101,klumpel01
lavagco01,1912,12,1,USA,CA,Oakland,1990,8,10,USA,CA,Orinda,Cookie,Lavagetto,Harry Arthur,170,72,R,R,1934,1947,lavac101,lavagco01
staintu01,1911,8,4,USA,CA,Los Angeles,1992,11,29,USA,CA,Camarillo,Tuck,Stainback,George Tucker,175,71,R,R,1934,1946,stait101,staintu01
stinele01,1913,11,17,USA,OK,Stillwater,2005,5,6,USA,CA,Hemet,Lee,Stine,Lee Elbert,185,71,R,R,1934,1938,stinl101,stinele01
stranal01,1906,11,7,USA,PA,Philadelphia,1994,6,27,USA,WA,Seattle,Alan,Strange,Alan Cochrane,162,69,R,R,1934,1942,straa102,stranal01
uhaltfr01,1910,4,27,USA,CA,Bakersfield,2004,9,3,USA,CA,Walnut Creek,Frenchy,Uhalt,Bernard Bartholomew,180,70,L,R,1934,1934,uhalf101,uhaltfr01
bucheji01,1911,3,24,USA,VA,Manassas,2004,10,21,USA,PA,Elizabethtown,Jim,Bucher,James Quinter,170,71,L,R,1934,1945,buchj101,bucheji01
millsbu01,1908,9,16,USA,TX,Ranger,1991,12,1,USA,TX,Arlington,Buster,Mills,Colonel Buster,195,71,R,R,1934,1946,millb108,millsbu01
fillema01,1912,2,28,USA,NY,Lansingburgh,1995,1,20,USA,ME,Yarmouth,Mark,Filley,Marcus Lucius,172,71,R,R,1934,1934,fillm101,fillema01
heisecl01,1907,8,7,USA,KS,Topeka,1999,5,30,USA,FL,Winter Park,Clarence,Heise,Clarence Edward,172,70,L,L,1934,1934,heisc102,heisecl01
munnsle01,1908,12,1,USA,CA,Fort Bragg,1997,2,28,USA,IA,Cedar Rapids,Les,Munns,Leslie Ernest,212,77,R,R,1934,1936,munnl101,munnsle01
bejmaol01,1907,9,12,USA,IN,South Bend,1995,1,3,USA,IN,South Bend,Ollie,Bejma,Aloysius Frank,165,70,R,R,1934,1939,bejmo101,bejmaol01
berrera01,1907,8,31,USA,WI,Kenosha,2007,2,1,USA,WI,Kenosha,Ray,Berres,Raymond Frederick,170,69,R,R,1934,1945,berrr101,berrera01
cliftfl01,1908,12,12,USA,OH,Cincinnati,1997,12,22,USA,OH,Cincinnati,Flea,Clifton,Herman Earl,160,70,R,R,1934,1937,cliff101,cliftfl01
galanau01,1912,5,23,USA,CA,Berkeley,1993,12,28,USA,CA,Fairfield,Augie,Galan,August John,175,72,B,R,1934,1949,galaa101,galanau01
galehde01,1911,12,7,USA,OH,Marshallville,1998,12,12,USA,OH,Doylestown,Denny,Galehouse,Dennis Ward,195,73,R,R,1934,1949,galed101,galehde01
castlsl01,1913,9,8,USA,TN,Donelson,1998,3,2,USA,TN,Nashville,Slick,Castleman,Clydell,185,72,R,R,1934,1939,casts101,castlsl01
mossch01,1911,3,20,USA,MS,Meridian,1991,10,9,USA,MS,Meridian,Charlie,Moss,Charles Crosby,160,70,R,R,1934,1936,mossc101,mossch01
flohrmo01,1911,8,15,USA,NY,Canisteo,1994,6,2,USA,NY,Hornell,Mort,Flohr,Moritz Herman,173,72,L,L,1934,1934,flohm101,flohrmo01
kinzyha01,1910,7,19,USA,TX,Hallsville,2003,6,22,USA,TX,Fort Worth,Harry,Kinzy,Harry Hersel,185,76,R,R,1934,1934,kinzh101,kinzyha01
holdejo01,1913,6,4,USA,PA,St. Clair,1996,5,10,USA,PA,St. Clair,Joe,Holden,Joseph Francis,175,68,L,R,1934,1936,holdj102,holdejo01
babicjo01,1913,5,14,USA,CA,Albion,2001,1,19,USA,CA,Richmond,Johnny,Babich,John Charles,185,73,R,R,1934,1941,babij101,babicjo01
lohrmbi01,1913,5,22,USA,NY,Brooklyn,1999,9,13,USA,NY,Poughkeepsie,Bill,Lohrman,William Leroy,185,73,R,R,1934,1944,lohrb101,lohrmbi01
fehridu01,1912,5,31,USA,IN,Columbus,2006,4,13,USA,CA,Palo Alto,Dutch,Fehring,William Paul,195,72,B,R,1934,1934,fehrb101,fehridu01
frinkfr01,1911,8,25,USA,GA,Macon,1995,5,19,USA,FL,Miami Springs,Fred,Frink,Frederick Ferdinand,180,73,R,R,1934,1934,frinf101,frinkfr01
mcgeeda02,1911,9,29,USA,NY,New York,1991,12,4,USA,NJ,Lakehurst,Dan,McGee,Daniel Aloysius,152,68,R,R,1934,1934,mcged102,mcgeeda02
kampoal01,1912,11,13,USA,CA,Sacramento,1993,5,29,USA,CA,Sacramento,Alex,Kampouris,Alexis William,155,68,R,R,1934,1943,kampa101,kampoal01
tremani01,1912,10,15,USA,NY,Yonkers,2000,9,7,USA,TX,Tomball,Nick,Tremark,Nicholas Joseph,150,65,L,L,1934,1936,tremn101,tremani01
bensoal01,1905,3,28,USA,SD,Hurley,1999,11,16,USA,SD,Viborg,Allen,Benson,Allen Wilbert,185,73,R,R,1934,1934,bensa101,bensoal01
mcquaje01,1912,1,31,USA,GA,Douglas,2001,2,5,USA,GA,Buford,Jerry,McQuaig,Gerald Joseph,183,71,R,R,1934,1934,mcquj101,mcquaje01
grissle01,1907,10,23,USA,TX,Sherman,1998,10,4,USA,CA,Corning,Lee,Grissom,Lee Theo,200,75,B,L,1934,1941,grisl101,grissle01
garbabo01,1909,11,13,USA,TX,Houston,1990,8,15,USA,PA,Meadville,Bob,Garbark,Robert Michael,178,71,R,R,1934,1945,garbb102,garbabo01
petoste01,1911,1,5,USA,MI,St. Charles,1996,11,30,USA,SC,Elgin,Ted,Petoskey,Frederick Lee,183,71,R,R,1934,1935,petot101,petoste01
wilsoja01,1912,4,12,USA,OR,Portland,1995,4,19,USA,WA,Edmonds,Jack,Wilson,John Francis,210,71,R,R,1934,1942,wilsj103,wilsoja01
mauldma01,1914,11,5,USA,GA,Atlanta,1990,9,2,USA,GA,Union City,Mark,Mauldin,Marshall Reese,170,71,R,R,1934,1934,maulm101,mauldma01
cavarph01,1916,7,19,USA,IL,Chicago,2010,12,18,USA,GA,Lilburn,Phil,Cavarretta,Philip Joseph,175,71,L,L,1934,1955,cavap101,cavarph01
fletcel01,1916,3,18,USA,MA,Milton,1994,3,9,USA,MA,Milton,Elbie,Fletcher,Elburt Preston,180,72,L,L,1934,1949,flete101,fletcel01
bolaned01,1908,4,18,USA,NY,Long Island City,1993,2,5,USA,FL,Clearwater,Ed,Boland,Edward John,165,70,L,L,1934,1944,bolae101,bolaned01
kenneve01,1907,3,20,USA,MO,Kansas City,1993,1,28,USA,MO,Mendon,Vern,Kennedy,Lloyd Vernon,175,72,L,R,1934,1945,kennv101,kenneve01
niemial01,1911,5,18,USA,CT,Meriden,1995,10,29,USA,WA,Kirkland,Al,Niemiec,Alfred Joseph,158,71,R,R,1934,1936,niema101,niemial01
edwarsh01,1909,7,25,USA,AR,Mount Ida,1992,3,8,USA,AR,El Dorado,Sherman,Edwards,Sherman Stanley,165,72,R,R,1934,1934,edwas101,edwarsh01
walkuji02,1909,12,14,USA,AR,Havana,1997,2,7,USA,AR,Danville,Jim,Walkup,James Elton,170,73,R,R,1934,1939,walkj102,walkuji02
milliwa01,1906,10,18,USA,IL,Chicago,1995,2,28,USA,IL,Oak Lawn,Wally,Millies,Walter Louis,170,70,R,R,1934,1941,millw102,milliwa01
singtfr01,1910,2,24,USA,AL,Birmingham,1998,8,20,USA,AL,Birmingham,Fred,Sington,Frederic William,215,74,R,R,1934,1939,singf101,singtfr01
dahlgba01,1912,6,15,USA,CA,San Francisco,1996,9,4,USA,CA,Arcadia,Babe,Dahlgren,Ellsworth Tenney,190,72,R,R,1935,1946,dahlb101,dahlgba01
hollial01,1908,2,25,USA,MO,St. Louis,1996,4,28,USA,TX,Austin,Al,Hollingsworth,Albert Wayne,174,72,L,L,1935,1946,holla101,hollial01
hughero01,1911,1,11,USA,OH,Cincinnati,1995,3,5,USA,NC,Asheville,Roy,Hughes,Roy John,167,70,R,R,1935,1946,hughr101,hughero01
moorete01,1912,5,27,USA,AL,Vernon,1995,3,29,USA,IL,Collinsville,Terry,Moore,Terry Bluford,195,71,R,R,1935,1948,moort102,moorete01
myersbi01,1910,8,14,USA,PA,Enola,1995,4,10,USA,PA,Carlisle,Billy,Myers,William Harrison,168,68,R,R,1935,1941,myerb101,myersbi01
schotge01,1913,7,14,USA,OH,Batavia,1992,11,16,USA,FL,Sun City Center,Gene,Schott,Arthur Eugene,185,74,R,R,1935,1939,schog101,schotge01
hillje01,1907,1,20,USA,MO,Yates,1993,8,31,USA,CA,Pasadena,Jesse,Hill,Jesse Terrill,165,69,R,R,1935,1937,hillj102,hillje01
hooksal01,1906,8,29,USA,TX,Edgewood,1993,6,19,USA,TX,Edgewood,Alex,Hooks,Alexander Marcus,183,73,L,L,1935,1935,hooka101,hooksal01
moseswa01,1910,10,8,USA,GA,Uvalda,1990,10,10,USA,GA,Vidalia,Wally,Moses,Wallace,160,70,L,L,1935,1951,mosew101,moseswa01
pezzupr01,1910,12,10,USA,CT,Bridgeport,1990,5,16,USA,TX,Dallas,Pretzel,Pezzullo,John,180,71,L,L,1935,1936,pezzp101,pezzupr01
bryancl01,1911,11,16,USA,VA,Madison Heights,1999,4,9,USA,FL,Boca Raton,Clay,Bryant,Henry Claiborne,195,74,R,R,1935,1940,bryac101,bryancl01
coppohe01,1912,8,4,USA,MA,East Douglas,1990,7,10,USA,MA,Norfolk,Henry,Coppola,Henry Peter,175,71,R,R,1935,1936,copph101,coppohe01
jorgeor01,1908,6,4,USA,IL,Rockford,1992,1,11,USA,CO,Colorado Springs,Orville,Jorgens,Orville Edwin,180,73,R,R,1935,1937,jorgo101,jorgeor01
morgach01,1910,6,6,USA,MS,Skene,1991,9,20,USA,TX,Pasadena,Chet,Morgan,Chester Collins,160,69,L,R,1935,1938,morgc103,morgach01
wrighab01,1906,11,16,USA,OK,Terlton,1995,5,23,USA,OK,Muskogee,Ab,Wright,Albert Owen,190,73,R,R,1935,1944,wriga101,wrighab01
holbrsa01,1910,7,17,USA,MS,Meridian,1991,4,10,USA,MS,Jackson,Sammy,Holbrook,James Marbury,189,71,R,R,1935,1935,holbs101,holbrsa01
coscajo01,1909,11,18,USA,CA,Escondido,1993,4,5,USA,WA,Sequim,Joe,Coscarart,Joseph Marvin,185,72,R,R,1935,1936,coscj101,coscajo01
onisra01,1908,10,24,USA,FL,Tampa,1995,1,4,USA,FL,Tampa,Ralph,Onis,Manuel Dominguez,180,69,R,R,1935,1935,onisr101,onisra01
stephwa01,1911,3,27,USA,NC,Saluda,1993,7,4,USA,LA,Shreveport,Walter,Stephenson,Walter McQueen,180,72,R,R,1935,1937,stepw101,stephwa01
muellra01,1912,3,8,USA,KS,Pittsburg,1994,6,29,USA,PA,Lower Paxton Township,Ray,Mueller,Ray Coleman,175,69,R,R,1935,1951,muelr101,muellra01
cuccial01,1914,8,26,USA,NY,Long Island City,2004,3,29,USA,NY,Malverne,Al,Cuccinello,Alfred Edward,165,70,R,R,1935,1935,cucca101,cuccial01
eisenha01,1915,10,10,USA,NY,Brooklyn,2003,3,21,USA,OH,Beachwood,Harry,Eisenstat,Harry,185,71,L,L,1935,1942,eiseh101,eisenha01
brownma01,1909,5,21,USA,IA,North English,2002,3,24,USA,NC,Greensboro,Mace,Brown,Mace Stanley,190,73,R,R,1935,1946,browm103,brownma01
vandehy01,1906,3,17,USA,KS,Abilene,1994,7,31,USA,MN,Bloomington,Hy,Vandenberg,Harold Harris,220,76,R,R,1935,1945,vandh101,vandehy01
moriaed01,1912,10,12,USA,MA,Holyoke,1991,9,29,USA,MA,Holyoke,Ed,Moriarty,Edward Jerome,180,70,R,R,1935,1936,morie101,moriaed01
georggr01,1912,12,25,USA,GA,Waycross,1999,8,15,USA,LA,Metairie,Greek,George,Charles Peter,200,74,R,R,1935,1945,georg101,georggr01
hayesji01,1913,2,11,USA,AL,Montevallo,1993,11,27,USA,GA,Decatur,Jim,Hayes,James Millard,168,73,L,R,1935,1935,hayej103,hayesji01
mcleaal01,1912,9,20,USA,IL,Chicago,1990,9,29,USA,NC,Asheboro,Al,McLean,Albert Eldon,175,72,R,R,1935,1935,mclea101,mcleaal01
mulcahu01,1913,9,9,USA,MA,Brighton,2001,10,19,USA,PA,Aliquippa,Hugh,Mulcahy,Hugh Noyes,190,74,R,R,1935,1947,mulch101,mulcahu01
gomezch01,1909,3,23,Mexico,Sinaloa,Mazatlan,1992,12,1,Mexico,Tamaulipas,Nuevo Laredo,Chile,Gomez,Jose Luis,165,70,R,R,1935,1942,gomec101,gomezch01
bowerst01,1915,2,26,USA,PA,New Freedom,2005,12,14,USA,PA,Havertown,Stew,Bowers,Stewart Cole,170,72,B,R,1935,1937,bowes102,bowerst01
bakerto01,1913,6,11,USA,TX,Nursery,1991,1,3,USA,TX,Fort Worth,Tom,Baker,Thomas Calvin,180,73,R,R,1935,1938,baket103,bakerto01
riplewa01,1916,11,26,USA,MA,Worcester,1990,10,7,USA,MA,Attleboro,Walt,Ripley,Walter Franklin,168,72,R,R,1935,1935,riplw101,riplewa01
blancal01,1909,9,21,USA,MA,Somerville,1997,4,2,USA,MA,Melrose,Al,Blanche,Prosper Albert,178,72,R,R,1935,1936,blana101,blancal01
starrbi01,1911,2,26,USA,NY,Brooklyn,1991,8,12,USA,CA,La Jolla,Chick,Starr,William,175,73,R,R,1935,1936,starc102,starrbi01
warnoha01,1912,1,6,USA,NY,New York,1997,2,8,USA,AZ,Tucson,Hal,Warnock,Harold Charles,180,74,L,R,1935,1935,warnh101,warnoha01
estalbo01,1911,4,25,Cuba,Matanzas,Cardenas,1991,1,6,USA,FL,Hialeah,Bobby,Estalella,Roberto,180,68,R,R,1935,1949,estab101,estalbo01
ferrabi01,1907,4,19,USA,MA,West Quincy,1993,8,10,USA,FL,Gainesville,Bill,Ferrazzi,William Joseph,200,74,R,R,1935,1935,ferrb102,ferrabi01
mazzeme01,1914,1,31,USA,CA,Stockton,1997,12,17,USA,CA,Stockton,Mel,Mazzera,Melvin Leonard,180,71,L,L,1935,1940,mazzm101,mazzeme01
barrbo02,1908,3,12,USA,MA,Newton,2002,7,25,USA,NH,Dover,Bob,Barr,Robert Alexander,175,72,R,R,1935,1935,barrb103,barrbo02
brownea01,1911,3,5,USA,KY,Louisville,1993,1,12,USA,CA,Whittier,Earl,Browne,Earl James,175,72,L,L,1935,1938,browe104,brownea01
gumbeha01,1909,11,5,USA,PA,Elizabeth,1995,1,4,USA,TX,Wimberley,Harry,Gumbert,Harry Edwards,185,74,R,R,1935,1950,gumbh101,gumbeha01
hucklea01,1910,5,23,USA,OK,Konawa,1999,2,25,USA,OK,Seminole,Earl,Huckleberry,Earl Eugene,165,71,R,R,1935,1935,hucke101,hucklea01
gamblle01,1910,6,28,USA,PA,Renovo,1994,10,5,USA,PA,Punxsutawney,Lee,Gamble,Lee Jesse,170,73,L,R,1935,1940,gambl101,gamblle01
narrosa01,1913,8,25,USA,NC,Middlesex,1996,12,31,USA,NC,Raleigh,Sam,Narron,Samuel Woody,180,70,R,R,1935,1943,narrs101,narrosa01
rogerbu01,1912,11,5,USA,VA,Spring Garden,1999,2,20,USA,NC,Winston-Salem,Buck,Rogers,Orlin Woodrow,164,68,R,L,1935,1935,rogeb101,rogerbu01
snydebe01,1913,8,25,USA,PA,Philadelphia,1999,4,15,USA,PA,Havertown,Bernie,Snyder,Bernard Austin,165,72,R,R,1935,1935,snydb101,snydebe01
lewisbu01,1916,8,10,USA,NC,Gaston County,2011,2,18,USA,NC,Gastonia,Buddy,Lewis,John Kelly,175,73,L,R,1935,1949,lewib103,lewisbu01
judyly01,1913,11,15,USA,IL,Lawrenceville,1991,1,15,USA,FL,Ormond Beach,Lyle,Judy,Lyle Leroy,150,70,R,R,1935,1935,judyl101,judyly01
sherlvi01,1910,3,27,USA,NY,Buffalo,1997,5,11,USA,NY,Cheektowaga,Vince,Sherlock,Vincent Thomas,180,72,R,R,1935,1935,sherv101,sherlvi01
conrobi02,1915,2,26,USA,IL,Bloomington,1997,11,13,USA,CA,Citrus Heights,Bill,Conroy,William Gordon,185,72,R,R,1935,1944,conrb101,conrobi02
veachal01,1909,8,6,USA,AL,Maylene,1990,9,6,USA,NC,Charlotte,Al,Veach,Alvis Lindel,178,71,R,R,1935,1935,veaca101,veachal01
dedearo01,1914,2,17,USA,LA,New Orleans,2006,1,5,USA,CA,Glendale,Rod,Dedeaux,Raoul Martial,160,71,R,R,1935,1935,deder101,dedearo01
